label,contour_area,perimeter,texture_0,texture_1,texture_2,texture_3,texture_4,texture_5,texture_6,texture_7,texture_8,vein_structure,size,hue,saturation,value
Tunga (3),3345.0,476.0,0,6,0,240,0,1013,0,235,48682,24.150191326530614,50176,0.0,0.0,57.58539939413265
Tunga (30),11.5,14.242640614509583,0,17,0,505,0,944,0,510,48200,39.02044802295919,50176,0.0,0.0,120.54259008290816
Tunga (31),558.0,210.10764598846436,0,16,0,778,0,1624,0,803,46955,63.80590322066327,50176,0.0,0.0,158.4551379145408
Tunga (32),0.0,0.0,1,19,0,512,0,1012,0,485,48147,39.29488201530612,50176,0.0,0.0,46.37426259566327
Tunga (33),2033.0,313.1370825767517,0,4,0,217,0,624,0,193,49138,19.723672672193878,50176,0.0,0.0,29.689692283163264
Tunga (34),0.0,4.0,0,53,0,829,0,1497,0,802,46995,61.651088169642854,50176,0.0,0.0,53.47905373086735
Tunga (35),65.0,41.65685415267944,0,9,0,530,0,1255,0,554,47828,44.84454719387755,50176,0.0,0.0,141.79597815688774
Tunga (36),3194.0,476.48528122901917,0,0,0,10,0,478,0,18,49670,6.098533163265306,50176,0.0,0.0,17.421476403061224
Tunga (37),0.0,0.0,2,39,0,1170,0,1928,0,1230,45807,87.46312978316327,50176,0.0,0.0,143.7271803252551
Tunga (4),3345.0,476.0,0,6,0,240,0,1013,0,235,48682,24.150191326530614,50176,0.0,0.0,57.58539939413265
Tunga (5),0.5,3.414213538169861,0,31,0,1030,0,2147,0,1096,45872,81.65427694515306,50176,0.0,0.0,149.23110650510205
Tunga (6),1.5,5.414213538169861,0,22,0,739,0,1325,0,736,47354,58.368044483418366,50176,0.0,0.0,142.53288424744898
Tunga (7),377.0,192.85281229019165,1,101,0,1225,0,2883,0,1561,44405,92.65704719387755,50176,0.0,0.0,93.83101482780613
Tunga (8),336.5,175.78174459934235,0,109,0,1750,0,3720,0,2126,42471,137.39995216836735,50176,0.0,0.0,140.03756776147958
Tunga (9),3336.5,382.8355666399002,0,14,0,354,0,801,0,322,48685,26.223692602040817,50176,0.0,0.0,42.857441804846935
Turmeric (1),49724.0,893.6568541526794,0,5,0,224,0,1377,0,370,48200,22.864417251275512,50176,0.0,0.0,207.65505420918367
Turmeric (10),49654.5,931.3553383350372,0,4,0,214,0,1327,0,371,48260,19.657605229591837,50176,0.0,0.0,216.84351084183675
Turmeric (12),0.0,2.0,1,72,0,1073,0,3181,0,1785,44064,96.75831074617346,50176,0.0,0.0,177.24878427933675
Turmeric (13),0.0,0.0,1,49,0,887,0,2945,0,1644,44650,85.92325015943878,50176,0.0,0.0,178.4227519132653
Turmeric (14),0.0,4.0,1,52,0,917,0,3207,0,1702,44297,92.36228475765306,50176,0.0,0.0,176.48646763392858
Turmeric (15),49729.0,892.0,0,1,0,190,0,1097,0,190,48698,13.701371173469388,50176,0.0,0.0,188.2159797512755
Turmeric (16),49729.0,892.0,0,2,0,222,0,1280,0,236,48436,18.9664381377551,50176,0.0,0.0,180.35903619260205
Turmeric (17),49729.0,892.0,0,0,0,221,0,1202,0,227,48526,17.096221301020407,50176,0.0,0.0,187.83482142857142
Turmeric (18),49729.0,892.0,0,0,0,221,0,1202,0,227,48526,17.096221301020407,50176,0.0,0.0,187.83482142857142
Turmeric (19),49729.0,892.0,0,0,0,265,0,1292,0,289,48330,21.700613839285715,50176,0.0,0.0,167.8875358737245
Turmeric (2),49729.0,892.0,0,0,0,217,0,1114,0,217,48628,15.119280133928571,50176,0.0,0.0,191.97674186862244
Turmeric (20),49703.0,890.8284270763397,0,3,0,375,0,1635,0,391,47772,34.84803491709184,50176,0.0,0.0,168.06032764668367
Turmeric (21),49729.0,892.0,0,5,0,670,0,2106,0,703,46692,59.57250478316327,50176,0.0,0.0,174.814453125
Turmeric (22),49729.0,892.0,0,0,0,216,0,1238,0,236,48486,17.90427694515306,50176,0.0,0.0,188.52598852040816
Turmeric (23),49729.0,892.0,0,0,0,191,0,1176,0,217,48592,15.50552056760204,50176,0.0,0.0,200.05729830994898
Turmeric (24),49703.0,890.8284270763397,0,3,0,375,0,1635,0,391,47772,34.84803491709184,50176,0.0,0.0,168.06032764668367
Turmeric (25),49716.5,891.4142135381699,0,1,0,113,0,1249,0,147,48666,13.858916613520408,50176,0.0,0.0,232.37444196428572
Turmeric (26),49716.5,891.4142135381699,0,1,0,113,0,1249,0,147,48666,13.858916613520408,50176,0.0,0.0,232.37444196428572
Turmeric (27),32.0,38.485281229019165,1,46,0,1064,0,3516,0,1182,44367,104.00031887755102,50176,0.0,0.0,137.84717793367346
Turmeric (28),45269.0,852.0,0,0,0,356,0,1400,0,368,48052,35.4426419005102,50176,0.0,0.0,137.0035475127551
Turmeric (29),49703.0,890.8284270763397,0,7,0,394,0,1688,0,405,47682,36.814811862244895,50176,0.0,0.0,182.72729990433675
Turmeric (3),49362.5,892.183765411377,0,2,0,169,0,1056,0,169,48780,14.443359375,50176,0.0,0.0,207.92440609056123
Turmeric (30),46607.0,864.0,0,0,0,218,0,1388,0,222,48348,28.490314094387756,50176,0.0,0.0,170.76909279336735
Turmeric (31),58.0,55.11269783973694,0,11,0,545,0,1636,0,606,47378,48.712033641581634,50176,0.0,0.0,200.15894052933675
Turmeric (32),49703.0,890.8284270763397,0,2,0,247,0,1211,0,266,48450,18.671675701530614,50176,0.0,0.0,197.8923190369898
Turmeric (33),42259.5,1634.9919835329056,0,7,0,388,0,1519,0,430,47832,33.404715401785715,50176,0.0,0.0,210.20627391581633
Turmeric (34),42259.5,1634.9919835329056,0,7,0,388,0,1519,0,430,47832,33.404715401785715,50176,0.0,0.0,210.20627391581633
Turmeric (35),1954.5,464.2426406145096,0,1,0,10,0,488,0,3,49674,6.921835140306122,50176,0.0,0.0,11.34327168367347
Turmeric (36),49657.0,892.1421353816986,0,0,0,187,0,1080,0,187,48722,13.777602838010203,50176,0.0,0.0,206.84699856505102
Turmeric (4),43044.0,841.1126978397369,0,1,0,181,0,977,0,181,48836,17.27409518494898,50176,0.0,0.0,175.5564413265306
Turmeric (5),49729.0,892.0,0,2,0,222,0,1280,0,236,48436,18.9664381377551,50176,0.0,0.0,180.35903619260205
Turmeric (6),49716.5,891.4142135381699,0,1,0,113,0,1249,0,147,48666,13.858916613520408,50176,0.0,0.0,232.37444196428572
Turmeric (7),49729.0,892.0,0,0,0,214,0,1160,0,214,48588,16.130620216836736,50176,0.0,0.0,183.92667809311226
Turmeric (8),35451.0,1309.7888845205307,0,3,0,319,0,1360,0,318,48176,33.49111128826531,50176,0.0,0.0,150.09506536989795
Turmeric (9),45269.0,852.0,0,1,0,244,0,1207,0,244,48480,25.3597337372449,50176,0.0,0.0,147.73188376913265
Tuti (1),5.5,9.41421353816986,2,33,0,680,0,1864,0,720,46877,59.90284199617347,50176,0.0,0.0,105.87053571428571
Tuti (10),98.0,42.485281229019165,0,19,0,636,0,1354,0,602,47565,50.78553491709184,50176,0.0,0.0,95.88418765943878
Tuti (11),212.5,62.041630148887634,0,10,0,856,0,1306,0,806,47198,64.50723453443878,50176,0.0,0.0,70.44822225765306
Tuti (12),2.0,6.828427076339722,0,3,0,45,0,75,0,33,50020,3.03402024872449,50176,0.0,0.0,1.7990672831632653
Tuti (13),0.0,2.0,0,23,0,841,0,1615,0,823,46874,64.4564134247449,50176,0.0,0.0,67.70388233418367
Tuti (14),12.0,13.656854152679443,0,14,0,291,0,578,0,227,49066,22.462930484693878,50176,0.0,0.0,15.403878348214286
Tuti (15),49729.0,892.0,0,3,0,416,0,1431,0,426,47900,31.199079241071427,50176,0.0,0.0,195.83406409438774
Tuti (16),0.0,2.0,0,61,0,1150,0,2594,0,1302,45069,90.31419403698979,50176,0.0,0.0,139.35656489158163
Tuti (17),9.0,21.656854152679443,0,23,0,651,0,1556,0,826,47120,54.185467155612244,50176,0.0,0.0,108.12699298469387
Tuti (18),259.0,74.62741649150848,0,19,0,757,0,1427,0,787,47186,59.110032684948976,50176,0.0,0.0,118.6571269132653
Tuti (19),0.0,0.0,1,62,0,1507,0,3118,0,1650,43838,124.07465720663265,50176,0.0,0.0,131.70290577168367
Tuti (20),250.0,113.74011433124542,0,30,0,800,0,1581,0,777,46988,64.03459821428571,50176,0.0,0.0,62.032246492346935
Tuti (21),1204.0,197.8822499513626,0,15,0,590,0,1561,0,568,47442,51.46145567602041,50176,0.0,0.0,111.00346779336735
Tuti (22),3.5,7.414213538169861,1,24,0,554,0,1242,0,530,47825,45.20537707270408,50176,0.0,0.0,42.82694913903061
Tuti (23),49729.0,892.0,0,7,0,237,0,1205,0,241,48486,18.168546715561224,50176,0.0,0.0,172.5325852997449
Tuti (24),1.0,4.828427076339722,1,62,0,1328,0,2595,0,1356,44834,106.60235969387755,50176,0.0,0.0,97.10389429209184
Tuti (25),1.0,4.828427076339722,1,62,0,1328,0,2595,0,1356,44834,106.60235969387755,50176,0.0,0.0,97.10389429209184
Tuti (26),18.5,23.41421353816986,0,2,0,91,0,606,0,77,49400,11.643116230867347,50176,0.0,0.0,20.638452646683675
Tuti (27),1849.5,221.09545290470123,0,13,0,424,0,769,0,385,48585,32.63731664540816,50176,0.0,0.0,38.89339524872449
Tuti (28),0.0,0.0,0,0,0,0,0,0,0,0,50176,0.0,50176,0.0,0.0,0.0
Tuti (29),0.0,2.0,0,23,0,630,0,1655,0,605,47263,55.04942602040816,50176,0.0,0.0,108.76733896683673
Tuti (30),49022.5,979.2964636087418,0,11,0,471,0,1619,0,523,47552,39.47783801020408,50176,0.0,0.0,142.79715401785714
Tuti (31),3.0,8.828427076339722,0,58,0,1203,0,2538,0,1269,45108,94.76104113520408,50176,0.0,0.0,160.83864795918367
Tuti (32),0.0,0.0,0,0,0,0,0,0,0,0,50176,0.0,50176,0.0,0.0,0.0
Tuti (33),3.5,9.41421353816986,0,17,0,467,0,1447,0,459,47786,38.954380580357146,50176,0.0,0.0,99.41625478316327
Tuti (34),4.5,11.41421353816986,1,45,0,1232,0,2395,0,1224,45279,96.64650430484694,50176,0.0,0.0,106.60744180484694
Tuti (35),49729.0,892.0,0,3,0,254,0,1195,0,258,48466,18.478555484693878,50176,0.0,0.0,172.41061463647958
Tuti (36),1798.0,222.16652023792267,0,14,0,412,0,741,0,381,48628,31.956313775510203,50176,0.0,0.0,38.065011160714285
Tuti (37),18.5,23.899494647979736,0,26,0,1169,0,1847,0,1202,45932,84.3782884247449,50176,0.0,0.0,140.54577885841837
Tuti (38),8.5,18.242640614509583,0,24,0,681,0,1377,0,654,47440,52.325414540816325,50176,0.0,0.0,84.3782884247449
Tuti (39),620.5,176.12489020824432,0,28,0,1138,0,2135,0,1118,45757,86.0350566007653,50176,0.0,0.0,114.15437659438776
Tuti (40),495.5,134.18376541137695,0,17,0,663,0,1397,0,635,47464,51.96966677295919,50176,0.0,0.0,84.76961096938776
Tuti (41),1262.0,192.71067714691162,0,23,0,609,0,1540,0,589,47415,52.28475765306123,50176,0.0,0.0,113.31582828443878
Tuti (42),28234.5,2147.668167233467,0,14,0,472,0,1671,0,499,47520,39.89457110969388,50176,0.0,0.0,145.17049984056123
Tuti (8),0.0,4.0,0,2,0,26,0,1268,0,22,48858,13.376116071428571,50176,0.0,0.0,146.24790736607142
Utangana (1),0.0,2.0,1,97,0,1570,0,3013,0,1818,43677,116.31427375637755,50176,0.0,0.0,144.37769052933675
Utangana (11),0.0,0.0,1,27,0,825,0,2386,0,934,46003,69.08113440688776,50176,0.0,0.0,179.69836176658163
Utangana (12),0.0,0.0,1,42,0,1127,0,2606,0,1298,45102,88.29151387117346,50176,0.0,0.0,145.08410395408163
Utangana (13),124.0,46.97056233882904,0,65,0,1780,0,3714,0,2002,42615,139.72247688137756,50176,0.0,0.0,148.9973294005102
Utangana (14),0.0,2.0,0,60,0,1065,0,2066,0,1164,45821,82.78758769132654,50176,0.0,0.0,113.20910395408163
Utangana (15),17.5,19.899494647979736,0,26,0,470,0,1201,0,493,47986,40.36212531887755,50176,0.0,0.0,103.7208027742347
Utangana (16),0.0,2.0,0,79,0,1512,0,2815,0,1731,44039,110.55624202806122,50176,0.0,0.0,144.00669642857142
Utangana (17),0.0,2.0,0,79,0,1512,0,2815,0,1731,44039,110.55624202806122,50176,0.0,0.0,144.00669642857142
Utangana (18),5.5,9.41421353816986,0,46,0,1049,0,2311,0,1129,45641,79.61635044642857,50176,0.0,0.0,102.07928093112245
Utangana (19),17.5,19.899494647979736,0,26,0,470,0,1201,0,493,47986,40.36212531887755,50176,0.0,0.0,103.7208027742347
Utangana (20),17.5,19.899494647979736,0,26,0,470,0,1201,0,493,47986,40.36212531887755,50176,0.0,0.0,103.7208027742347
Utangana (21),0.0,2.0,1,97,0,1570,0,3013,0,1818,43677,116.31427375637755,50176,0.0,0.0,144.37769052933675
Utangana (22),0.0,2.0,1,97,0,1570,0,3013,0,1818,43677,116.31427375637755,50176,0.0,0.0,144.37769052933675
Utangana (23),25.5,23.899494647979736,0,76,0,1580,0,3285,0,1714,43521,128.77052774234693,50176,0.0,0.0,120.01913265306122
Utangana (24),14.5,24.242640614509583,0,35,0,1218,0,2659,0,1247,45017,103.6801458864796,50176,0.0,0.0,110.20049426020408
Utangana (25),0.5,3.414213538169861,0,112,0,2241,0,3990,0,2443,41390,162.42426658163265,50176,0.0,0.0,137.47618383290816
Utangana (26),3.5,7.414213538169861,0,20,0,827,0,2132,0,936,46261,62.149135044642854,50176,0.0,0.0,202.705078125
Utangana (27),0.0,0.0,1,55,0,1846,0,3297,0,2114,42863,139.43787866709184,50176,0.0,0.0,142.05008370535714
Utangana (28),49729.0,892.0,0,39,0,836,0,2159,0,912,46230,61.31058673469388,50176,0.0,0.0,169.833984375
Utangana (29),10.5,14.242640614509583,0,45,0,965,0,1824,0,961,46381,79.16912468112245,50176,0.0,0.0,75.03736846301021
Utangana (30),2710.5,469.7472541332245,0,65,0,1330,0,3197,0,1556,44028,108.01010443239795,50176,0.0,0.0,169.0056002869898
Utangana (31),1.5,5.414213538169861,1,8,0,123,0,469,0,107,49468,10.448820153061224,50176,0.0,0.0,31.529416454081634
Utangana (32),14.5,24.242640614509583,0,35,0,1218,0,2659,0,1247,45017,103.6801458864796,50176,0.0,0.0,110.20049426020408
Utangana (33),0.5,3.414213538169861,0,112,0,2241,0,3990,0,2443,41390,162.42426658163265,50176,0.0,0.0,137.47618383290816
Utangana (34),0.5,3.414213538169861,0,21,0,764,0,2016,0,888,46487,57.28555484693877,50176,0.0,0.0,207.33996332908163
Utangana (35),49729.0,892.0,0,22,0,767,0,2143,0,836,46408,58.72379225127551,50176,0.0,0.0,198.3395448022959
Utangana (36),29.0,34.97056233882904,1,73,0,1960,0,3695,0,2112,42335,145.7244499362245,50176,0.0,0.0,148.57043207908163
Utangana (37),3.5,7.414213538169861,0,17,0,878,0,2137,0,996,46148,63.93803810586735,50176,0.0,0.0,203.52329799107142
Utangana (38),2.0,6.828427076339722,0,22,0,844,0,2104,0,934,46272,61.788305165816325,50176,0.0,0.0,203.1624681122449
Utangana (39),29.0,34.97056233882904,1,73,0,1960,0,3695,0,2112,42335,145.7244499362245,50176,0.0,0.0,148.57043207908163
Utangana (40),3.0,14.828427076339722,0,60,0,1812,0,4022,0,2123,42159,144.74868463010205,50176,0.0,0.0,135.68728077168367
Utangana (41),7.5,19.071067690849304,1,68,0,1421,0,3347,0,1677,43662,114.63209502551021,50176,0.0,0.0,162.4445950255102
Utangana (42),0.0,6.0,0,31,0,853,0,2280,0,942,46070,68.45603475765306,50176,0.0,0.0,166.06814014668367
Utangana (43),8.5,14.242640614509583,0,28,0,872,0,1800,0,838,46638,71.41890545280613,50176,0.0,0.0,103.32439811862245
Utangana (44),1.0,4.0,0,10,0,116,0,461,0,99,49490,10.215043048469388,50176,0.0,0.0,31.463349011479593
Utaran (1),1.5,5.414213538169861,0,50,0,1277,0,2189,0,1316,45344,97.87129304846938,50176,0.0,0.0,111.20675223214286
Utaran (11),2.5,8.242640614509583,0,20,0,497,0,908,0,496,48255,37.96845105229592,50176,0.0,0.0,48.79334741709184
Utaran (12),34388.0,2238.2539550065994,0,17,0,820,0,2568,0,899,45872,78.22385204081633,50176,0.0,0.0,143.0563416772959
Utaran (13),0.0,2.0,1,24,0,744,0,1634,0,772,47001,61.43255739795919,50176,0.0,0.0,159.19204400510205
Utaran (14),52.0,54.485281229019165,0,12,0,500,0,1374,0,564,47726,44.00599888392857,50176,0.0,0.0,184.8973612882653
Utaran (15),11.0,15.656854152679443,0,4,0,159,0,390,0,143,49480,13.208406409438776,50176,0.0,0.0,24.546595982142858
Utaran (16),1.5,5.414213538169861,0,19,0,624,0,970,0,607,47956,46.05408960459184,50176,0.0,0.0,109.04177295918367
Utaran (17),27.0,33.31370830535889,0,24,0,701,0,1333,0,736,47382,52.27967554209184,50176,0.0,0.0,167.10997289540816
Utaran (18),79.5,48.870057225227356,0,7,0,441,0,1211,0,435,48082,34.832788584183675,50176,0.0,0.0,197.02836017219389
Utaran (19),2280.0,226.99494802951813,0,34,0,776,0,1587,0,784,46995,61.70699139030612,50176,0.0,0.0,84.85600685586735
Utaran (20),292.5,105.01219260692596,0,10,0,845,0,1460,0,817,47044,67.4853515625,50176,0.0,0.0,69.24376195790816
Utaran (21),14.0,16.82842707633972,0,5,0,595,0,1094,0,589,47893,47.787089445153065,50176,0.0,0.0,154.97897401147958
Utaran (22),79.5,48.870057225227356,0,7,0,441,0,1211,0,435,48082,34.832788584183675,50176,0.0,0.0,197.02836017219389
Utaran (23),11.0,15.656854152679443,0,3,0,161,0,385,0,143,49484,13.091517857142858,50176,0.0,0.0,24.52118542729592
Utaran (24),14.0,16.82842707633972,0,5,0,595,0,1094,0,589,47893,47.787089445153065,50176,0.0,0.0,154.97897401147958
Utaran (25),285.5,105.35533845424652,0,15,0,841,0,1534,0,825,46961,68.88801419005102,50176,0.0,0.0,68.0240553252551
Utaran (26),4.5,15.071067690849304,0,20,0,810,0,1643,0,874,46829,68.22225765306122,50176,0.0,0.0,144.61146763392858
Utaran (27),79.5,48.870057225227356,0,7,0,441,0,1211,0,435,48082,34.832788584183675,50176,0.0,0.0,197.02836017219389
Utaran (28),52.0,54.485281229019165,0,12,0,500,0,1374,0,564,47726,44.00599888392857,50176,0.0,0.0,184.8973612882653
Utaran (29),4.5,15.071067690849304,0,20,0,810,0,1643,0,874,46829,68.22225765306122,50176,0.0,0.0,144.61146763392858
Utaran (30),1.5,5.414213538169861,0,19,0,624,0,970,0,607,47956,46.05408960459184,50176,0.0,0.0,109.04177295918367
Utaran (31),27.0,33.31370830535889,0,24,0,701,0,1333,0,736,47382,52.27967554209184,50176,0.0,0.0,167.10997289540816
Utaran (32),6.0,14.485281109809875,0,15,0,867,0,1320,0,854,47120,66.33679448341837,50176,0.0,0.0,76.95332429846938
Utaran (33),37.5,29.899494647979736,1,30,0,829,0,1553,0,805,46958,61.544363839285715,50176,0.0,0.0,79.29617745535714
Utaran (34),21005.5,618.9675997495651,0,0,0,255,0,260,0,251,49410,18.864795918367346,50176,0.0,0.0,108.06600765306122
Utaran (35),1.5,5.414213538169861,0,19,0,624,0,970,0,607,47956,46.05408960459184,50176,0.0,0.0,109.04177295918367
Utaran (36),292.5,106.18376564979553,0,9,0,826,0,1522,0,799,47020,67.94782366071429,50176,0.0,0.0,69.19802295918367
Utaran (37),574.0,130.91168689727783,0,8,0,547,0,1457,0,556,47608,44.08731265943877,50176,0.0,0.0,200.03188775510205
Utaran (38),3.0,8.828427076339722,0,43,0,915,0,2037,0,969,46212,73.13665896045919,50176,0.0,0.0,116.81740274234694
Utaran (39),0.0,2.0,0,26,0,838,0,1682,0,812,46818,65.41693239795919,50176,0.0,0.0,152.41250797193877
Utaran (40),384.5,104.04163002967834,0,17,0,471,0,851,0,427,48410,38.77650669642857,50176,0.0,0.0,108.05076132015306
Utaran (41),2280.0,226.99494802951813,0,34,0,776,0,1587,0,784,46995,61.70699139030612,50176,0.0,0.0,84.85600685586735
Utaran (42),283.5,104.18376564979553,1,11,0,851,0,1579,0,823,46911,70.11788504464286,50176,0.0,0.0,66.91107302295919
Utaran (43),0.0,0.0,1,15,0,810,0,1584,0,881,46885,66.73828125,50176,0.0,0.0,146.82218590561226
Utaran (44),2.5,8.242640614509583,0,20,0,497,0,908,0,496,48255,37.96845105229592,50176,0.0,0.0,48.79334741709184
Vacha Bach (1),8.0,12.828427076339722,0,70,0,1556,0,3087,0,1783,43680,118.92139668367346,50176,0.0,0.0,137.27798150510205
Vacha Bach (11),4.5,11.41421353816986,0,16,0,806,0,2551,0,765,46038,85.91816804846938,50176,0.0,0.0,109.7786790497449
Vacha Bach (12),0.0,2.0,0,67,0,1342,0,3017,0,1305,44445,115.01325334821429,50176,0.0,0.0,92.51983019770408
Vacha Bach (13),90.0,43.79898953437805,0,2,0,68,0,1023,0,53,49030,14.956652582908163,50176,0.0,0.0,54.937619579081634
Vacha Bach (14),0.0,2.0,1,77,0,1181,0,2739,0,1278,44900,102.82635124362245,50176,0.0,0.0,87.08705357142857
Vacha Bach (15),6.0,10.828427076339722,0,13,0,532,0,2408,0,553,46670,70.32116948341837,50176,0.0,0.0,98.37950414540816
Vacha Bach (16),20.0,19.656854152679443,0,34,0,941,0,2990,0,981,45230,99.78216677295919,50176,0.0,0.0,118.8705755739796
Vacha Bach (17),22.0,17.656854152679443,0,20,0,782,0,2500,0,730,46144,84.6273118622449,50176,0.0,0.0,109.59572305484694
Vacha Bach (18),12.0,30.485281229019165,0,66,0,997,0,3498,0,917,44698,109.51440927933673,50176,0.0,0.0,65.22889429209184
Vacha Bach (19),12.0,30.485281229019165,0,66,0,997,0,3498,0,917,44698,109.51440927933673,50176,0.0,0.0,65.22889429209184
Vacha Bach (20),1237.0,145.39696848392487,0,0,0,316,0,670,0,292,48898,26.1474609375,50176,0.0,0.0,44.63618064413265
Vacha Bach (21),8.5,12.242640614509583,0,42,0,903,0,3623,0,859,44749,114.07814492984694,50176,0.0,0.0,89.2774433992347
Vacha Bach (22),108.0,78.76955187320709,1,42,0,918,0,2974,0,1140,45101,89.83139349489795,50176,0.0,0.0,188.79534040178572
Vacha Bach (23),2.0,10.828427076339722,0,30,0,855,0,2439,0,888,45964,78.10188137755102,50176,0.0,0.0,93.62773038903062
Vacha Bach (24),602.5,227.92387986183167,0,10,0,418,0,1372,0,469,47907,46.043925382653065,50176,0.0,0.0,72.74533641581633
Vacha Bach (25),4.0,10.0,0,43,0,816,0,2336,0,815,46166,78.71173469387755,50176,0.0,0.0,80.93769929846938
Vacha Bach (26),440.0,164.76955199241638,0,13,0,729,0,2393,0,765,46276,79.03698979591837,50176,0.0,0.0,175.03806600765307
Vacha Bach (27),40.5,48.24264061450958,0,29,0,713,0,2390,0,772,46272,71.67301100127551,50176,0.0,0.0,159.2428651147959
Vacha Bach (28),4.5,9.41421353816986,0,36,0,702,0,1621,0,727,47090,66.34695870535714,50176,0.0,0.0,57.65146683673469
Vacha Bach (29),1.5,5.414213538169861,0,41,0,1056,0,1585,0,1035,46459,71.64760044642857,50176,0.0,0.0,90.79191246811224
Vacha Bach (30),44.0,34.14213538169861,0,2,0,14,0,16,0,10,50134,1.0418327487244898,50176,0.0,0.0,0.31509088010204084
Vacha Bach (31),25.5,29.55634891986847,0,39,0,1050,0,2737,0,1010,45340,102.11485570790816,50176,0.0,0.0,94.34939014668367
Vacha Bach (32),1.5,5.414213538169861,0,36,0,495,0,1333,0,403,47909,46.13032126913265,50176,0.0,0.0,29.786252391581634
Vacha Bach (33),18.0,22.485281229019165,0,61,0,1334,0,3004,0,1343,44434,115.09456712372449,50176,0.0,0.0,91.63554288903062
Vacha Bach (34),101.0,226.82842707633972,0,52,0,1105,0,3455,0,1212,44352,115.61802455357143,50176,0.0,0.0,128.1200175382653
Vacha Bach (35),99.0,52.97056245803833,0,29,0,823,0,1234,0,764,47326,59.989237882653065,50176,0.0,0.0,88.48463408801021
Vacha Bach (36),167.0,250.48528122901917,0,43,0,979,0,3207,0,1030,44917,104.78296396683673,50176,0.0,0.0,118.64188058035714
Vacha Bach (37),8939.5,531.5563489198685,0,2,0,59,0,1086,0,49,48980,14.001215720663266,50176,0.0,0.0,103.55817522321429
Vacha Bach (38),2.0,6.0,0,42,0,1031,0,3102,0,1117,44884,104.24934231505102,50176,0.0,0.0,126.73260124362245
Vacha Bach (39),0.0,4.0,1,72,0,1208,0,3663,0,1292,43940,122.70756935586735,50176,0.0,0.0,127.53557477678571
Vacha Bach (40),40.5,48.24264061450958,0,29,0,713,0,2390,0,772,46272,71.67301100127551,50176,0.0,0.0,159.2428651147959
